group,trial_id,timepoint,freezing_before,freezing_after,difference
random,D7MD,7468.0,0.7666666666666667,0.03333333333333333,0.7333333333333334
random,D3MD,215.0,0.6333333333333333,0.3,0.3333333333333333
random,D4MS,1946.0,0.6666666666666666,1.0,-0.33333333333333337
random,D4MS,1932.0,0.6666666666666666,1.0,-0.33333333333333337
random,D5MD,492.0,1.0,1.0,0.0
random,D3MD,619.0,1.0,0.13333333333333333,0.8666666666666667
random,D11MD,1296.0,1.0,0.4,0.6
random,D1MD,8155.0,0.23333333333333334,0.5,-0.26666666666666666
random,D5MD,5722.0,0.9,1.0,-0.09999999999999998
random,D2MS,4444.0,0.7,1.0,-0.30000000000000004
random,D6MD,7927.0,0.3333333333333333,0.26666666666666666,0.06666666666666665
random,D11MD,2176.0,1.0,0.5,0.5
random,D5MD,7812.0,1.0,0.3,0.7
random,D5MD,6696.0,1.0,0.8333333333333334,0.16666666666666663
random,D8MS,4570.0,0.43333333333333335,0.43333333333333335,0.0
random,D6MS,5634.0,0.7333333333333333,0.4,0.33333333333333326
random,D1MD,6028.0,1.0,1.0,0.0
random,D1MS,3450.0,0.8,0.26666666666666666,0.5333333333333334
random,D5MS,1104.0,1.0,0.3,0.7
random,D3MD,3072.0,0.9,0.7,0.20000000000000007
random,D10MS,406.0,1.0,0.2,0.8
random,D6MD,5260.0,1.0,0.06666666666666667,0.9333333333333333
random,D5MS,4997.0,0.13333333333333333,1.0,-0.8666666666666667
random,D5MD,1855.0,0.13333333333333333,0.13333333333333333,0.0
random,D5MS,4595.0,1.0,0.4666666666666667,0.5333333333333333
random,D9MD,112.0,1.0,1.0,0.0
random,D9MS,3197.0,1.0,0.8,0.19999999999999996
random,D9MD,49.0,1.0,0.23333333333333334,0.7666666666666666
random,D5MS,4821.0,0.6333333333333333,1.0,-0.3666666666666667
random,D1MD,8058.0,1.0,1.0,0.0
random,D4MD,6358.0,0.13333333333333333,0.7666666666666667,-0.6333333333333334
random,D6MS,7196.0,0.23333333333333334,1.0,-0.7666666666666666
random,D4MS,2761.0,0.2,0.6,-0.39999999999999997
random,D11MD,517.0,0.6666666666666666,1.0,-0.33333333333333337
random,D11MD,5755.0,1.0,1.0,0.0
random,D7MD,6309.0,1.0,0.23333333333333334,0.7666666666666666
random,D10MS,2849.0,0.6333333333333333,0.36666666666666664,0.26666666666666666
random,D9MD,2642.0,0.5333333333333333,0.43333333333333335,0.09999999999999998
random,D5MS,8751.0,1.0,1.0,0.0
