group,trial_id,timepoint,freezing_before,freezing_after,difference
random,B17MST6,1416.0,0.9333333333333333,0.1,0.8333333333333334
random,B20MST6,345.0,0.8666666666666667,0.9333333333333333,-0.06666666666666665
random,B6MDT3,839.0,1.0,1.0,0.0
random,B17MST6,1301.0,0.8333333333333334,1.0,-0.16666666666666663
random,B6MDT4,1915.0,0.6666666666666666,0.7333333333333333,-0.06666666666666665
random,B20MST6,338.0,0.6333333333333333,1.0,-0.3666666666666667
random,B15MDT1,778.0,1.0,1.0,0.0
random,B5MST2,475.0,0.16666666666666666,1.0,-0.8333333333333334
random,B15MST1,1917.0,0.2,0.23333333333333334,-0.033333333333333326
random,B15MDT1,1756.0,0.4,0.13333333333333333,0.2666666666666667
random,B18MST3,456.0,1.0,0.06666666666666667,0.9333333333333333
random,B12MDT6,1226.0,1.0,0.03333333333333333,0.9666666666666667
random,B6MST3,1108.0,0.43333333333333335,0.03333333333333333,0.4
random,B12MDT6,833.0,1.0,0.43333333333333335,0.5666666666666667
random,B12MDT6,1134.0,1.0,0.8,0.19999999999999996
random,B17MDT4,1261.0,1.0,0.9333333333333333,0.06666666666666665
random,B8MDT1,330.0,0.7666666666666667,1.0,-0.23333333333333328
random,B5MST2,1240.0,0.16666666666666666,0.16666666666666666,0.0
random,B4MST5,1860.0,0.4,0.5,-0.09999999999999998
random,B12MDT6,1528.0,1.0,1.0,0.0
random,B4MST5,1850.0,0.06666666666666667,0.8333333333333334,-0.7666666666666667
random,B17MDT4,1102.0,1.0,1.0,0.0
random,B17MDT3,732.0,0.6666666666666666,1.0,-0.33333333333333337
random,B17MDT4,1850.0,0.8,0.7,0.10000000000000009
random,B7MST2,422.0,0.5333333333333333,1.0,-0.4666666666666667
random,B8MDT1,374.0,1.0,0.7333333333333333,0.2666666666666667
random,B10MST4,525.0,0.7666666666666667,0.1,0.6666666666666667
random,B17MDT4,1560.0,1.0,0.6,0.4
random,B14MST2,560.0,1.0,1.0,0.0
random,B12MDT6,1134.0,1.0,0.8,0.19999999999999996
random,B2MST3,472.0,0.7333333333333333,0.9333333333333333,-0.20000000000000007
random,B18MST5,1092.0,0.9,0.2,0.7
random,B10MDT7,1012.0,1.0,0.6666666666666666,0.33333333333333337
random,B15MDT1,675.0,1.0,1.0,0.0
random,B13MST7,860.0,1.0,0.5,0.5
random,B12MDT6,1077.0,0.7666666666666667,1.0,-0.23333333333333328
random,B4MDT5,1124.0,1.0,1.0,0.0
random,B15MDT1,668.0,1.0,1.0,0.0
random,B11MST4,1599.0,0.3333333333333333,0.7333333333333333,-0.39999999999999997
random,B10MST4,1767.0,0.8333333333333334,1.0,-0.16666666666666663
random,B15MDT1,987.0,1.0,1.0,0.0
random,B4MDT5,990.0,0.26666666666666666,1.0,-0.7333333333333334
random,B13MST6,1654.0,1.0,0.7666666666666667,0.23333333333333328
random,B5MDT1,851.0,1.0,0.16666666666666666,0.8333333333333334
random,B2MDT3,991.0,0.06666666666666667,1.0,-0.9333333333333333
random,B15MDT1,1335.0,1.0,1.0,0.0
